feature_id,bs,npv,pc_missing,pv,water,wet,date
r1tvf15w8,0.1403238984534578,0.4835786402100963,0.0,0.3611438576014006,0.0015173621243069,0.0004085205719288,1989-01-22T23:45:22Z
r1tvf15w8,0.0915342960288808,0.6518953068592057,0.9676685147359206,0.2444043321299639,0.0,0.0,1989-02-07T23:45:25Z
r1tvf15w8,0.1745135687189962,0.4797239568135395,0.0,0.3310551502772104,0.0006419608987452,0.0006419608987452,1989-02-23T23:45:16Z
r1tvf15w8,0.1564266121972571,0.467218558505982,0.0,0.3617945725124015,0.0004668806536329,0.0009337613072658,1989-03-27T23:43:58Z
r1tvf15w8,0.1563023052232273,0.4673177706448789,0.0,0.3618138313393639,0.0004668806536329,0.0009337613072658,1989-03-27T23:44:22Z
r1tvf15w8,0.2021453935687512,0.2820842375221937,0.4083454916836884,0.3373850858157428,0.0586900769382521,0.1090944959558098,1989-04-28T23:44:13Z
r1tvf15w8,0.0824447038225853,0.3317957397140356,0.0,0.4928345491683689,0.0463962649547709,0.0338488473883863,1989-05-30T23:43:43Z
r1tvf15w8,0.0954378194207836,0.1573771720613287,0.1435658009921213,0.2534357751277683,0.1959795570698466,0.2905621805792163,1989-07-01T23:42:40Z
r1tvf15w8,0.0952814118288362,0.1573746252384845,0.1435074409104172,0.2535615971654401,0.1959662033251567,0.2906105205778141,1989-07-01T23:43:04Z
r1tvf15w8,0.0646454625036475,0.2203513276918587,0.0,0.360738838634374,0.0803034724248614,0.2644295302013423,1989-07-17T23:42:20Z
r1tvf15w8,0.0654712576597607,0.220937262912168,0.0,0.3639054566676393,0.0804201925882696,0.2596440035016049,1989-07-17T23:42:44Z
r1tvf15w8,0.1291802816901408,0.1666647887323943,0.1712868398015757,0.3170718309859154,0.1104929577464788,0.2679577464788732,1989-09-03T23:41:43Z
r1tvf15w8,0.130655411477725,0.1614860700988573,0.090866647213306,0.3327455385800488,0.1118885607908589,0.2547823854153293,1989-09-19T23:40:47Z
r1tvf15w8,0.1314738734112209,0.1618089613557581,0.090866647213306,0.3343920914109641,0.1116959815123892,0.2521504686095776,1989-09-19T23:41:11Z
r1tvf15w8,0.0977799824919755,0.1655477093667931,0.0,0.3109658593522031,0.0662386927341698,0.3516778523489933,1989-10-05T23:40:37Z
r1tvf15w8,0.098369419317187,0.1658809454333236,0.0,0.3125217391304348,0.066355412897578,0.3490516486723081,1989-10-05T23:41:01Z
r1tvf15w8,,,1.0,,,,1989-11-13T23:45:25Z
r1tvf15w8,0.1316736862567226,0.4470666753061622,0.0993288590604026,0.4033039590487915,0.0021382751247327,0.0019438864770297,1989-11-22T23:39:23Z
r1tvf15w8,0.1240612780857893,0.4673662095126932,0.0,0.3914134811788737,0.0023344032681645,0.0012839217974905,1989-12-08T23:39:02Z
r1tvf15w8,0.1847049689440993,0.5360056631348192,0.3610738255033556,0.2662888198757764,0.0,0.0,1989-12-24T23:38:12Z
r1tvf15w8,0.1846519276448017,0.5361346610634022,0.3611905456667639,0.2662123150009136,0.0,0.0,1989-12-24T23:38:36Z
r1tvf15w8,0.1351461920046688,0.5240408520571929,0.0,0.3245415815582141,0.0021009629413481,0.0,1990-02-10T23:37:03Z
r1tvf15w8,0.1481593230230522,0.5192862562007586,0.0,0.3188030347242486,0.0001750802451123,0.0001167201634082,1990-03-30T23:35:05Z
r1tvf15w8,0.1481937554712576,0.5192559089582726,0.0,0.3188024511234316,0.0001750802451123,0.0001167201634082,1990-03-30T23:35:29Z
r1tvf15w8,0.1507365042311059,0.5039136270790779,0.0,0.331744382842136,0.0001167201634082,0.0,1990-04-15T23:35:15Z
r1tvf15w8,0.1508065363291508,0.5038564341990078,0.0,0.3317432156405019,0.0001167201634082,0.0,1990-04-15T23:35:39Z
r1tvf15w8,0.1728334542439631,0.4259177116799669,0.4368835716370003,0.227966628666183,0.006736449372992,0.1556637993574463,1990-05-01T23:35:30Z
r1tvf15w8,0.1033965567551794,0.4823297344616283,0.0,0.400567843594981,0.0002334403268164,0.0,1990-05-17T23:35:17Z
r1tvf15w8,0.1032214765100671,0.4824499562299386,0.0,0.4006256200758681,0.0002334403268164,0.0,1990-05-17T23:35:40Z
r1tvf15w8,0.1134286548001167,0.4438879486431281,0.0,0.4278832798365918,5.8360081704114384e-05,0.0012839217974905,1990-06-02T23:35:35Z
r1tvf15w8,0.1143087248322147,0.4038138313393638,0.0,0.4658056609279253,0.0001750802451123,0.0028012839217974,1990-06-18T23:35:10Z
r1tvf15w8,0.1142760431864604,0.4039982491975488,0.0,0.4659889115844762,0.0001750802451123,0.0024511234315728,1990-06-18T23:35:34Z
r1tvf15w8,0.0978668972508796,0.4019887888365436,0.0213597899037059,0.4857910429960045,0.0004174369372055,0.0004770707853777,1990-07-20T23:35:04Z
r1tvf15w8,0.0978096487566342,0.4020418629614169,0.0213597899037059,0.4859109070308307,0.0004174369372055,0.0003578030890333,1990-07-20T23:35:28Z
r1tvf15w8,0.151696964017991,0.3381474887556221,0.3771812080536912,0.390464767616192,0.0155547226386806,0.0926724137931034,1990-08-05T23:35:25Z
r1tvf15w8,0.13812033476589,0.3663130513458493,0.2259702363583309,0.4475933046821986,0.0019603407977079,0.0327980095001131,1990-08-21T23:35:20Z
r1tvf15w8,0.1042725415815582,0.4244657134519988,0.0,0.4552745841844178,0.0008170411438576,0.0021593230230522,1990-09-06T23:34:49Z
r1tvf15w8,0.104255033557047,0.42446746425445,0.0,0.4554636708491391,0.0008170411438576,0.0019842427779398,1990-09-06T23:35:13Z
r1tvf15w8,0.1682690399766559,0.4192675809746134,0.0,0.3991310183834257,0.0001167201634082,0.0001750802451123,1990-09-22T23:34:47Z
r1tvf15w8,0.1682754595856434,0.4191957980741173,0.0,0.3991339363875109,0.0001167201634082,0.0002334403268164,1990-09-22T23:35:11Z
r1tvf15w8,0.1056766027915779,0.4806221906789685,0.0132477385468339,0.3926863023420865,0.0024248876271587,0.0054412112609415,1990-10-08T23:35:00Z
r1tvf15w8,0.1456877735628829,0.5275786402100964,0.0,0.3134076451707033,0.0008170411438576,0.0,1990-10-24T23:34:32Z
r1tvf15w8,0.1456936095710534,0.5275313685439158,0.0,0.3134432448205427,0.0008170411438576,0.0,1990-10-24T23:34:56Z
r1tvf15w8,0.1384950601210078,0.6113441066094815,0.2379924131893784,0.210033698399326,0.0015317454239105,0.026728957647239,1990-11-25T23:34:44Z
r1tvf15w8,0.0430704116968064,0.9052674105425164,0.8483221476510068,0.0319892266256252,0.0,0.0,1990-12-11T23:34:45Z
r1tvf15w8,0.1567989495185293,0.5872850889991247,0.0,0.2423419900787861,0.0004085205719288,0.0006419608987452,1990-12-27T23:35:05Z
r1tvf15w8,0.1655477093667931,0.5527878611030056,0.0,0.2678132477385468,0.0006419608987452,0.0009921213889699,1991-01-12T23:35:11Z
r1tvf15w8,0.165517945725124,0.5528071199299679,0.0,0.2679457251240151,0.0006419608987452,0.0008754012255617,1991-01-12T23:35:35Z
r1tvf15w8,0.2098485891259463,0.5069559532002753,0.1520280128392179,0.2635065381968342,0.0008258774948382,0.0061940812112869,1991-01-28T23:35:35Z
r1tvf15w8,0.2100013771259382,0.506975142876816,0.1524365334111468,0.2635316394684294,0.0008262755629002,0.0059904978310266,1991-01-28T23:35:59Z
r1tvf15w8,0.186,0.5309530201342283,0.0,0.2700344324482054,0.0,0.0,1991-03-01T23:36:05Z
r1tvf15w8,0.185985993580391,0.5308888240443536,0.0,0.2701184709658594,0.0,0.0,1991-03-01T23:36:29Z
r1tvf15w8,0.1699655675517945,0.5289822001750801,0.0,0.2881108841552378,0.0,0.0,1991-04-02T23:36:40Z
r1tvf15w8,0.170028596440035,0.5288870732419025,0.0,0.2881459002042602,0.0,0.0,1991-04-02T23:37:04Z
r1tvf15w8,0.2364773355444997,0.4921586511885019,0.1554128975780566,0.2581909894969596,0.0,0.0,1991-04-18T23:37:21Z
r1tvf15w8,0.1740472716661803,0.5007942807119931,0.0,0.3119632331485264,0.0,0.0,1991-05-04T23:37:41Z
r1tvf15w8,0.2644561758750361,0.3577089962395141,0.5964983950977532,0.221896152733584,0.0138848712756725,0.1295921319062771,1991-05-20T23:37:56Z
r1tvf15w8,0.2472826377742107,0.4504668271803103,0.1274000583600817,0.2904213483146067,6.688068485821294e-05,6.688068485821294e-05,1991-06-21T23:38:24Z
r1tvf15w8,0.1127592393254395,0.4305382131324004,0.0241027137437992,0.4378088745365387,0.000598014591556,0.0054419327831599,1991-07-23T23:38:51Z
r1tvf15w8,0.3058475689881734,0.3020762155059133,0.6002918004085206,0.347912103956782,0.0033581544751058,0.0300773835596437,1991-08-08T23:38:56Z
r1tvf15w8,0.1210417274584184,0.3835027721038809,0.0,0.431687189962066,0.0140647796906915,0.0374671724540414,1991-09-25T23:38:56Z
r1tvf15w8,0.121079077910709,0.3833282754595856,0.0,0.4317058651882112,0.0141814998540997,0.0374671724540414,1991-09-25T23:39:20Z
r1tvf15w8,0.1756405018967027,0.4243309016632623,0.0,0.3799252990954188,0.0018091625328275,0.006127808578932,1991-10-11T23:39:06Z
r1tvf15w8,0.175702363583309,0.4244733002626203,0.0,0.3800035016049022,0.0018091625328275,0.0058360081704114,1991-10-11T23:39:30Z
r1tvf15w8,0.1681441598758246,0.5127648428405123,0.3984242777939889,0.3028550640279394,0.0020372526193247,0.0013581684128831,1991-10-27T23:39:34Z
r1tvf15w8,0.0442971413585103,0.6205376344086022,0.5549460169244237,0.1290125885129819,0.1018882769472856,0.0958562811434566,1991-11-28T23:39:23Z
r1tvf15w8,0.0443080152171061,0.6210809392627574,0.5551210971695361,0.1293073593073593,0.101534828807556,0.095369277187459,1991-11-28T23:39:47Z
r1tvf15w8,,,1.0,,,,1991-12-30T23:39:19Z
r1tvf15w8,0.1777121649484536,0.5933195876288659,0.2923840093376131,0.2027513402061855,0.0042061855670103,0.0092371134020618,1992-01-15T23:39:39Z
r1tvf15w8,0.1761867522614532,0.5916679311351035,0.0,0.2190382258535161,0.0,0.0,1992-01-31T23:39:21Z
r1tvf15w8,0.1761266413772979,0.5916620951269331,0.0,0.2191041727458418,0.0,0.0,1992-01-31T23:39:45Z
r1tvf15w8,0.1609267580974613,0.615871607820251,0.0,0.2106985701779982,0.0,0.0,1992-02-16T23:39:33Z
r1tvf15w8,0.2359921156373193,0.6513482260183969,0.7779398891158448,0.1028015768725361,0.0,0.0,1992-03-19T23:39:36Z
r1tvf15w8,0.2923874195854181,0.5836240171551108,0.918354245695944,0.1140957827019299,0.0,0.0,1992-04-04T23:39:03Z
r1tvf15w8,0.2918518518518518,0.5839316239316239,0.9180624452874234,0.1143091168091167,0.0,0.0,1992-04-04T23:39:27Z
r1tvf15w8,0.1777811496936095,0.5652378173329444,0.0,0.24421301429822,0.0,0.0,1992-04-20T23:38:55Z
r1tvf15w8,0.1777805660927925,0.5651841260577766,0.0,0.2442707907791071,0.0,0.0,1992-04-20T23:39:19Z
r1tvf15w8,,,1.0,,,,1992-05-06T23:39:10Z
r1tvf15w8,0.1604149401809162,0.5463023052232273,0.0,0.2807108257951561,5.8360081704114384e-05,0.0,1992-05-22T23:39:01Z
r1tvf15w8,0.1686073727325921,0.7177238150965478,0.9002626203676685,0.1043592744294909,0.0005851375073142,0.0040959625511995,1992-06-07T23:38:53Z
r1tvf15w8,0.1317963233148526,0.5176416690983366,0.0,0.3380980449372629,0.0001167201634082,0.0,1992-06-23T23:38:40Z
r1tvf15w8,0.1318570177998249,0.4697887365042311,0.0,0.3856585935220309,0.0001167201634082,0.0,1992-07-09T23:38:28Z
r1tvf15w8,0.2268596522674314,0.4033482702993368,0.6744091041727458,0.350978670012547,0.0057357949453307,0.0007169743681663,1992-07-25T23:38:16Z
r1tvf15w8,0.1135202801283921,0.4472150569010796,0.0,0.426014006419609,0.0001750802451123,5.8360081704114384e-05,1992-08-10T23:37:39Z
r1tvf15w8,0.1135663845929384,0.4471479428071199,0.0,0.4259819083746717,0.0001750802451123,0.0001167201634082,1992-08-10T23:38:03Z
r1tvf15w8,0.1978641509433962,0.423646037735849,0.2267289174204844,0.3656528301886792,0.0,7.547169811320755e-05,1992-08-26T23:37:23Z
r1tvf15w8,0.198057358490566,0.4235501886792452,0.2267289174204844,0.3655464150943396,0.0,7.547169811320755e-05,1992-08-26T23:37:47Z
r1tvf15w8,0.1436486724107613,0.3835888869351151,0.0043186460461044,0.4322548502432448,0.0057440947189496,0.0218041146474415,1992-09-11T23:37:34Z
r1tvf15w8,,,1.0,,,,1992-09-27T23:36:51Z
r1tvf15w8,,,1.0,,,,1992-09-27T23:37:15Z
r1tvf15w8,0.2506547539671956,0.3988918522469663,0.1247154946016924,0.2945912788371783,0.0300706760901453,0.0150686758234431,1992-11-14T23:36:02Z
r1tvf15w8,0.2508993932928862,0.3987219147943196,0.1246571345199882,0.294659643976265,0.030135342356157,0.0148676578438562,1992-11-14T23:36:26Z
r1tvf15w8,0.1913365828630066,0.482448050282196,0.0900496060694484,0.2659896100564392,0.0150076962544894,0.0332863006670087,1992-11-30T23:36:33Z
r1tvf15w8,0.1161686606361249,0.3883291508608111,0.0,0.4387259994163992,0.0347826086956521,0.0089874525824336,1993-01-01T23:36:53Z
r1tvf15w8,0.0995634665888532,0.3606460461044646,0.0,0.4779194630872482,0.0340239276334986,0.0144733002626203,1993-01-17T23:37:05Z
r1tvf15w8,0.106313199367274,0.3837535883765892,0.0038517653924715,0.4837735075282676,0.0063272599449294,0.0063858456851602,1993-02-02T23:36:52Z
r1tvf15w8,0.1064075224090456,0.3837272247934852,0.0038517653924715,0.4838736891440623,0.0063858456851602,0.0061515027242369,1993-02-02T23:37:16Z
r1tvf15w8,0.1212699153778815,0.4136463379048731,0.0,0.4450516486723081,0.0052524073533702,0.0011672016340822,1993-02-18T23:36:59Z
r1tvf15w8,0.1212810037934053,0.4136084038517654,0.0,0.445020717829005,0.0052524073533702,0.0012255617157864,1993-02-18T23:37:23Z
r1tvf15w8,0.175638665132336,0.3879746835443037,0.9492850889991246,0.1907710011507479,0.0333716915995397,0.2036823935558112,1993-03-06T23:37:32Z
r1tvf15w8,0.1607565902088325,0.3933806915439918,0.3181208053691275,0.3685193426908593,0.0137795275590551,0.0513522766175967,1993-03-22T23:37:33Z
r1tvf15w8,0.1594368252115552,0.4317274584184418,0.0,0.3909419317187044,0.0037350452290633,0.0001750802451123,1993-04-07T23:37:15Z
r1tvf15w8,0.159475926466297,0.4317052815873942,0.0,0.390922672891742,0.0037350452290633,0.0001750802451123,1993-04-07T23:37:39Z
r1tvf15w8,0.1765865188211263,0.4370312226437117,0.0,0.3689127516778523,0.003093084330318,0.0005836008170411,1993-04-23T23:37:25Z
r1tvf15w8,0.1767283338196673,0.4368882404435367,0.0,0.368851473592063,0.003093084330318,0.0006419608987452,1993-04-23T23:37:49Z
r1tvf15w8,0.1583717537204552,0.4557829004960606,0.0,0.3680105048147067,0.0024511234315728,0.0016924423694193,1993-05-09T23:37:53Z
r1tvf15w8,0.1705579223810913,0.4602760431864605,0.0,0.3521552378173329,0.0019258826962357,0.0012255617157864,1993-05-25T23:37:57Z
r1tvf15w8,0.1878795733965338,0.4527951414605244,0.2120221768310475,0.3420004443786105,0.0034809657828469,0.0001481262035254,1993-06-26T23:37:28Z
r1tvf15w8,0.1880983776576043,0.4525631528261353,0.2121972570761598,0.3420112600933402,0.0034817393881028,0.0001481591228979,1993-06-26T23:37:52Z
r1tvf15w8,0.1555692689264202,0.4582183772292429,0.0117303764225269,0.3557476083618755,0.0111609779142553,0.006023384906106,1993-07-28T23:37:47Z
r1tvf15w8,0.1543361540706157,0.2928829880361832,0.0,0.3722643711701196,0.0691566968193755,0.100029180040852,1993-10-16T23:37:36Z
r1tvf15w8,0.1415996498395098,0.4550726583017216,0.0,0.3764651298511818,0.0072366501313101,0.0064196089874525,1993-11-17T23:37:19Z
r1tvf15w8,0.2829829961888009,0.4289240691879214,0.6018675226145316,0.2762137203166226,0.0,0.0,1993-12-19T23:36:46Z
r1tvf15w8,0.2830710622710622,0.4287956043956044,0.6016924423694193,0.2762490842490842,0.0,0.0,1993-12-19T23:37:10Z
r1tvf15w8,,,1.0,,,,1994-01-04T23:36:34Z
r1tvf15w8,0.1217227896119054,0.5243309016632622,0.0,0.338311059235483,0.0026262036766851,5.8360081704114384e-05,1994-02-05T23:36:35Z
r1tvf15w8,0.1358272541581558,0.5166460461044646,0.0,0.332410854975197,0.0024511234315728,0.0,1994-02-21T23:35:56Z
r1tvf15w8,0.1358027429238401,0.516695068573096,0.0,0.3323822585351619,0.0024511234315728,0.0,1994-02-21T23:36:20Z
r1tvf15w8,0.1654269039976655,0.5157408812372336,0.0,0.3043933469506857,0.001575722206011,0.0,1994-03-25T23:35:27Z
r1tvf15w8,0.1653271082579516,0.5158330901663263,0.0,0.3044021009629413,0.001575722206011,0.0,1994-03-25T23:35:51Z
r1tvf15w8,0.2097988812771039,0.4716315756394947,0.0714327400058359,0.2986600465087047,0.001948337628056,0.0047137200678775,1994-04-10T23:35:09Z
r1tvf15w8,0.2096330044617608,0.4718035568403192,0.0713160198424277,0.2986595865016025,0.0019480927543517,0.0047131276314962,1994-04-10T23:35:33Z
r1tvf15w8,0.1863104756346659,0.4983805077327108,0.0,0.3008584768018675,0.0011672016340822,5.8360081704114384e-05,1994-04-26T23:35:17Z
r1tvf15w8,0.1911333644750671,0.4898149013196309,0.0005252407353369,0.3038678033399509,0.0014013780217213,0.0,1994-05-12T23:34:58Z
r1tvf15w8,0.2104843659285062,0.4479406154101352,0.2963524948934928,0.2617176743800282,0.0277017500207348,0.0396450194907522,1994-05-28T23:34:18Z
r1tvf15w8,0.2103790958108668,0.4479842389050186,0.296469215056901,0.2619228535877229,0.0277063459145582,0.0394856905848195,1994-05-28T23:34:42Z
r1tvf15w8,0.2318217030805543,0.4832439629607214,0.035716370002918,0.2489451068207953,0.0073231253404345,0.016219814803607,1994-06-13T23:33:58Z
r1tvf15w8,0.2319484448747428,0.4833353503570132,0.0355412897578056,0.2489120174270846,0.0073823066682802,0.0159748275444753,1994-06-13T23:34:22Z
r1tvf15w8,0.184326816457543,0.4645993580391012,0.0,0.3367989495185293,0.0009337613072658,0.0011672016340822,1994-06-29T23:33:59Z
r1tvf15w8,0.2755948174322732,0.4289307682240544,0.554070615698862,0.2209043318937311,0.0153121319199057,0.0469833791388561,1994-07-15T23:33:32Z
r1tvf15w8,0.2924473337722186,0.4015651744568795,0.645404143565801,0.1692593811718235,0.0297893350888742,0.096938775510204,1994-07-31T23:32:41Z
r1tvf15w8,0.292920645373724,0.4012792229173526,0.6455208637292091,0.1693496871913072,0.0297991438919986,0.0966414224563714,1994-07-31T23:33:05Z
r1tvf15w8,0.3161492471213463,0.3604705491585473,0.4728917420484388,0.1683558458813109,0.0544729849424269,0.0894596988485385,1994-08-16T23:32:42Z
r1tvf15w8,0.2690422917196373,0.4794245275023307,0.3114093959731543,0.236448851597593,0.0013560471226375,0.0011865412323078,1994-09-01T23:31:55Z
r1tvf15w8,0.2690102533683586,0.4795119057706974,0.3112926758097462,0.2363952207440047,0.0013558173036183,0.001186340140666,1994-09-01T23:32:19Z
r1tvf15w8,,,1.0,,,,1994-09-17T23:31:30Z
r1tvf15w8,,,1.0,,,,1994-10-03T23:31:02Z
r1tvf15w8,0.1720309308433031,0.5393276918587686,0.0,0.2753813831339364,0.0002334403268164,0.0002334403268164,1994-10-19T23:30:55Z
r1tvf15w8,,,1.0,,,,1994-11-11T23:35:53Z
r1tvf15w8,,,1.0,,,,1994-11-27T23:35:22Z
r1tvf15w8,0.2899708313077297,0.5713903743315508,0.8799533119346367,0.129572192513369,0.0,0.0,1994-12-06T23:28:55Z
r1tvf15w8,0.2898736023334953,0.571662615459407,0.8799533119346367,0.129416626154594,0.0,0.0,1994-12-06T23:29:19Z
r1tvf15w8,0.1858990370586518,0.5512856725999417,0.0,0.2500641960898745,0.0,0.0,1994-12-22T23:28:25Z
r1tvf15w8,0.1859708199591479,0.5512996790195507,0.0,0.2499702363583308,0.0,0.0,1994-12-22T23:28:49Z
r1tvf15w8,,,1.0,,,,1994-12-29T23:34:22Z
r1tvf15w8,0.1978412605777648,0.5215897286256201,0.0,0.268099795739714,0.0,0.0,1995-01-07T23:27:52Z
r1tvf15w8,0.1979486431281003,0.5215681353953895,0.0,0.2680122556171578,0.0,0.0,1995-01-07T23:28:16Z
r1tvf15w8,,,1.0,,,,1995-01-30T23:33:10Z
r1tvf15w8,0.213036475051065,0.5364633790487308,0.0,0.2379107090749927,0.0,0.0,1995-02-08T23:26:37Z
r1tvf15w8,0.2130854975196965,0.5364598774438283,0.0,0.2378646046104464,0.0,0.0,1995-02-08T23:27:01Z
r1tvf15w8,0.2043116428363,0.5339941639918296,0.0,0.2491012547417566,0.0,0.0,1995-02-24T23:25:58Z
r1tvf15w8,0.2043344032681645,0.5339527283338196,0.0,0.2491251823752552,0.0,0.0,1995-02-24T23:26:22Z
r1tvf15w8,,,1.0,,,,1995-03-03T23:31:53Z
r1tvf15w8,0.2237974905164867,0.5152197257076161,0.0,0.2482147651006711,0.0,0.0,1995-03-12T23:25:20Z
r1tvf15w8,0.2238325065655091,0.5152010504814707,0.0,0.2482001750802451,0.0,0.0,1995-03-12T23:25:44Z
r1tvf15w8,,,1.0,,,,1995-03-19T23:31:13Z
r1tvf15w8,,,1.0,,,,1995-03-19T23:31:37Z
r1tvf15w8,0.3871052631578947,0.4245365278868814,0.7028304639626495,0.1760860172820109,0.0,0.0,1995-03-28T23:24:40Z
r1tvf15w8,0.3874130819092516,0.4242467098801807,0.7028888240443536,0.1760734629738755,0.0,0.0,1995-03-28T23:25:04Z
r1tvf15w8,,,1.0,,,,1995-04-04T23:30:34Z
r1tvf15w8,,,1.0,,,,1995-04-04T23:30:58Z
r1tvf15w8,0.2110545666763933,0.5150440618616865,0.0,0.26100787861103,0.0,0.0,1995-04-13T23:24:01Z
r1tvf15w8,0.2110954187335862,0.5149757805660927,0.0,0.2610318062445287,0.0,0.0,1995-04-13T23:24:25Z
r1tvf15w8,,,1.0,,,,1995-04-20T23:29:54Z
r1tvf15w8,,,1.0,,,,1995-04-29T23:23:20Z
r1tvf15w8,,,1.0,,,,1995-05-06T23:29:11Z
r1tvf15w8,,,1.0,,,,1995-05-06T23:29:35Z
r1tvf15w8,0.2602511566424322,0.4416986120290813,0.9117011963816748,0.2843159286186384,0.0,0.0,1995-05-15T23:22:36Z
r1tvf15w8,0.2598678122934567,0.4410641110376734,0.9117011963816748,0.2853205551883674,0.0,0.0,1995-05-15T23:23:00Z
r1tvf15w8,,,1.0,,,,1995-05-22T23:28:28Z
r1tvf15w8,,,1.0,,,,1995-05-22T23:28:51Z
r1tvf15w8,0.1459935803910125,0.459645170703239,0.0,0.3808754012255618,0.0,0.0005836008170411,1995-05-31T23:21:51Z
r1tvf15w8,0.1459503939305514,0.4596142398599357,0.0,0.3810096294134812,0.0,0.000525240735337,1995-05-31T23:22:15Z
r1tvf15w8,0.1375445561280513,0.407686460005068,0.3090749927049898,0.3912999408733846,0.0074330602246811,0.0438381620069262,1995-06-16T23:21:07Z
r1tvf15w8,0.1375232302753843,0.4077470856563608,0.3091333527866938,0.3918398378104409,0.0074336881229937,0.0432505490792363,1995-06-16T23:21:31Z
r1tvf15w8,,,1.0,,,,1995-07-09T23:26:15Z
r1tvf15w8,0.0949296761015465,0.3452885906040268,0.0,0.5138079953311935,0.0042602859644003,0.0286548001167201,1995-07-18T23:19:40Z
r1tvf15w8,0.0952570761599066,0.3457782316895244,0.0,0.5152313977239568,0.0042602859644003,0.0263787569302597,1995-07-18T23:20:04Z
r1tvf15w8,0.5351861193915769,0.1180058090651991,0.2364750510650715,0.2562921348314607,0.0163571046396086,0.0712374837575479,1995-08-03T23:19:22Z
r1tvf15w8,,,1.0,,,,1995-08-10T23:24:50Z
r1tvf15w8,0.2712927054478301,0.1924038165589411,0.8103880945433324,0.385026161895968,0.0597106802092951,0.0803324099722991,1995-08-19T23:18:14Z
r1tvf15w8,0.2709883004926108,0.1931280788177339,0.8104464546250365,0.3857789408866995,0.0594211822660098,0.0794334975369458,1995-08-19T23:18:38Z
r1tvf15w8,0.1399194630872483,0.287973154362416,0.0,0.4109250072950102,0.0727750218850306,0.0763349868689816,1995-09-04T23:17:28Z
r1tvf15w8,0.1401173037642253,0.2880245112343156,0.0,0.4118237525532536,0.0725999416399183,0.0753428654800116,1995-09-04T23:17:52Z
r1tvf15w8,,,1.0,,,,1995-09-20T23:16:40Z
