bs,npv,pc_missing,pv,water,wet,date,feature_id,norm_pv,norm_npv,norm_bs
0.1289259807028664,0.16667441369110503,0.17153859618414147,0.31700260581731105,0.11113458694274245,0.26762448059722516,1989-09-03T23:41:43Z,r1tvf15w8,0.32147246154897197,0.16902458548681498,0.13074388542424534
0.13146203709646365,0.1617701046145947,0.0909037866853375,0.3344515756369938,0.1118670175213401,0.2519735575380271,1989-09-19T23:41:11Z,r1tvf15w8,0.33896772553961296,0.16395451065547054,0.13323718874554932
0.0982052628508081,0.16573837446758855,0.0,0.3122399206488126,0.06657331232860728,0.34943695664857927,1989-10-05T23:40:37Z,r1tvf15w8,0.31647016780139015,0.16798380895657855,0.09953575426484486
,,1.0,,,,1989-11-13T23:45:25Z,r1tvf15w8,,,
0.13181977196164812,0.44728167919150036,0.09936402357197038,0.40294247214304224,0.002137859549105986,0.0019435086810054417,1989-11-22T23:39:23Z,r1tvf15w8,0.4086354042003894,0.4536010532614282,0.13368217430807108
0.12424120427096098,0.4674905187000409,0.0,0.39104323472781377,0.0023338584514849174,0.0013419686096038275,1989-12-08T23:39:02Z,r1tvf15w8,0.3964344272017414,0.4739356663006699,0.12595407943649997
0.18447882438846294,0.5365534866739685,0.3607561701382811,0.2659629426798102,0.0,0.0,1989-12-24T23:38:36Z,r1tvf15w8,0.2694672964954983,0.5436231680340905,0.18690953547041111
0.13539296341676876,0.5242487893109283,0.0,0.3240906704008402,0.002100472606336426,0.0,1990-02-10T23:37:03Z,r1tvf15w8,0.32875802324087505,0.5317986952451191,0.13734280890766926
0.1485238345294358,0.5194766322422546,0.0,0.3182525234844507,0.00017503938386136881,0.00011669292257424587,1990-03-30T23:35:05Z,r1tvf15w8,0.3225943871248654,0.526563761283316,0.15055011928538317
0.15117159694264543,0.5041023396930976,0.0,0.3311249197736157,0.00011669292257424587,0.0,1990-04-15T23:35:39Z,r1tvf15w8,0.33565152441903107,0.5109936120086322,0.1532381706497626
0.17289803962244582,0.4259879680531065,0.4374817667308478,0.2275002593092003,0.006534591847318743,0.1562078622549528,1990-05-01T23:35:30Z,r1tvf15w8,0.23049307135186495,0.43159192615271835,0.17517254839314522
0.10362681603360756,0.48281930100939385,0.0,0.39985413384678214,0.00023338584514849173,0.0,1990-05-17T23:35:17Z,r1tvf15w8,0.40531350690743195,0.48941143164396794,0.10504167560345153
0.11380185541746894,0.4441414318221599,0.0,0.4271602777291558,5.8346461287122933e-05,0.0014003150708909505,1990-06-02T23:35:35Z,r1tvf15w8,0.4329871605707504,0.4501999541690498,0.11535422372802173
0.11454402240504113,0.4042225334033491,0.0,0.46544664216115295,0.00017503938386136881,0.0025088978353462865,1990-06-18T23:35:10Z,r1tvf15w8,0.47164314962688214,0.4096039621626581,0.1160689509912522
0.09804626483038217,0.4019102128420676,0.021354804831086982,0.48580397066714365,0.00041733738746795447,0.0003577177606868181,1990-07-20T23:35:04Z,r1tvf15w8,0.4924395644158111,0.4073999022165658,0.09938547821946837
0.10426570978470155,0.42403465779800453,0.0,0.4558842406208064,0.0008168504580197211,0.00198377968376218,1990-09-06T23:35:13Z,r1tvf15w8,0.4619128095339563,0.42964205092178986,0.10564450940247205
0.16828344710893287,0.41883073691580613,0.0,0.399492385786802,0.00011669292257424587,0.00023338584514849173,1990-09-22T23:34:47Z,r1tvf15w8,0.40477384218205076,0.42436785439967034,0.17050822465055612
0.10566258648217138,0.480434037017326,0.013302993173464062,0.39294837679616823,0.002483590562355863,0.005321979776476849,1990-10-08T23:35:00Z,r1tvf15w8,0.39822601666298674,0.48688668570317223,0.10708172729500831
0.14578621856584398,0.5274485092479142,0.0,0.31343427271136004,0.0008168504580197211,0.0,1990-10-24T23:34:56Z,r1tvf15w8,0.31740963141180994,0.5341382595491169,0.14763525858105359
0.13859885277246653,0.6113422562141492,0.23712001867086763,0.20965506692160613,0.0015296367112810707,0.0269980879541109,1990-11-25T23:34:44Z,r1tvf15w8,0.21224978799544753,0.6189083153550987,0.14031417198406196
0.04306538461538461,0.9054999999999999,0.8482992006534804,0.03175384615384615,0.0,0.0,1990-12-11T23:34:45Z,r1tvf15w8,0.032391332493732425,0.9236787074853953,0.04392996002087233
0.15692689188400724,0.5875196919306844,0.0,0.24192951747476513,0.0004084252290098606,0.0007001575354454753,1990-12-27T23:35:05Z,r1tvf15w8,0.24499916235355235,0.5949742465974576,0.15891800828453487
0.165768131162845,0.5529354104673552,0.0,0.2674531769648171,0.0006418110741583523,0.00099188984188109,1991-01-12T23:35:11Z,r1tvf15w8,0.2707645077397347,0.5597812892937006,0.16782050205052498
0.21011013215859028,0.5073912444933921,0.15234261042067798,0.2632131057268723,0.0008259911894273128,0.005781938325991189,1991-01-28T23:35:59Z,r1tvf15w8,0.26661563255643467,0.5139502352309782,0.21282620269716876
0.18621331466246574,0.5311494252873563,0.0,0.2696394188692455,0.0,0.0,1991-03-01T23:36:29Z,r1tvf15w8,0.27319030304033454,0.538144137316648,0.18866555964301743
0.1703366590816267,0.5290489526810198,0.0,0.2876789777699983,0.0,0.0,1991-04-02T23:36:40Z,r1tvf15w8,0.29144899008707065,0.5359821011627149,0.17256890875021427
0.23643947241212623,0.49269249361231954,0.15508489410117277,0.2576949105724743,0.0,0.0,1991-04-18T23:37:21Z,r1tvf15w8,0.26113487247240075,0.4992694314441185,0.23959569608348077
0.1743561467996966,0.5010403174047494,0.0,0.3114125678277613,0.0,0.0,1991-05-04T23:37:41Z,r1tvf15w8,0.31557531165523167,0.5077378714024544,0.17668681694231392
0.26429108796296297,0.358203125,0.5967092595834063,0.2212225115740741,0.013888888888888888,0.12991898148148148,1991-05-20T23:37:56Z,r1tvf15w8,0.22449356258826575,0.3634996053942457,0.26819896164711826
0.24728366992109133,0.4509061120770363,0.1274870179123636,0.2899939815433997,6.687174000267486e-05,6.687174000267486e-05,1991-06-21T23:38:24Z,r1tvf15w8,0.29342234454446436,0.45623680833277036,0.25020710364276005
0.1128162362505978,0.43050454328072696,0.023980395589007553,0.4377899330463893,0.0005978000956480153,0.005439980870396939,1991-07-23T23:38:51Z,r1tvf15w8,0.4435245153711922,0.43614369475108156,0.11429400891168116
0.30599766967666764,0.3018438683367317,0.5993931968026139,0.34793038159044565,0.0033498397902709002,0.0301485581124381,1991-08-08T23:38:56Z,r1tvf15w8,0.3518363161002567,0.3052324266354407,0.30943285936159354
0.1210624890600385,0.3831606278079235,0.0,0.4319505222008286,0.014236536554057997,0.03734173522375868,1991-09-25T23:38:56Z,r1tvf15w8,0.4376017906033792,0.38817357127654056,0.12264636634226352
0.1758264776241321,0.4243701499504055,0.0,0.3799836629908396,0.001808740299900811,0.005834646128712293,1991-10-11T23:39:06Z,r1tvf15w8,0.38470402297166967,0.429641902575552,0.1780106880241652
0.16819178879937882,0.5127603610598855,0.3988564093587724,0.30280986120547415,0.0020382412889449674,0.0013588275259633117,1991-10-27T23:39:34Z,r1tvf15w8,0.3067623997215593,0.5194533566860606,0.17038717477747187
0.04456082852648139,0.6217619297325643,0.5549331933018262,0.12901546932354482,0.1017304667016256,0.09452018877818563,1991-11-28T23:39:47Z,r1tvf15w8,0.13037987526004532,0.6283373867104377,0.04503208254970585
,,1.0,,,,1991-12-30T23:39:19Z,r1tvf15w8,,,
0.17783264633140974,0.5937295960428688,0.29225742458719883,0.2023042044517725,0.004204451772464963,0.009150865622423742,1992-01-15T23:39:39Z,r1tvf15w8,0.20495866578166544,0.601520003846699,0.18016601297674698
0.17630141781900927,0.5919277670809264,0.0,0.21866561643036353,0.0,0.0,1992-01-31T23:39:45Z,r1tvf15w8,0.22156932647290273,0.5997881094145281,0.17864256411256926
0.1610951630783593,0.6161368807981795,0.0,0.2102701441157594,0.0,0.0,1992-02-16T23:39:33Z,r1tvf15w8,0.21293131972017396,0.6239346993760635,0.16313398090376252
0.2353577981651376,0.652526867627785,0.777408250189626,0.10224901703800787,0.0,0.0,1992-03-19T23:39:36Z,r1tvf15w8,0.10326789080204166,0.6590290573310461,0.23770305186691237
0.2923965763195435,0.5837517831669043,0.9181982612754537,0.11394436519258203,0.0,0.0,1992-04-04T23:39:03Z,r1tvf15w8,0.11508453940970097,0.5895930437789512,0.29532241681134785
0.1779660423595309,0.5654927358655698,0.0,0.24378668533753428,0.0,0.0,1992-04-20T23:39:19Z,r1tvf15w8,0.24693624264201794,0.5727985154015273,0.18026524195645494
0.16053970476690588,0.546605986346928,0.0,0.2802829803372425,5.8346461287122933e-05,0.0,1992-05-22T23:39:01Z,r1tvf15w8,0.2838348074350675,0.5535327357050389,0.1625741103986065
0.13195810724079582,0.517784584864928,0.0,0.3377367407666725,0.00011669292257424587,5.8346461287122933e-05,1992-06-23T23:38:40Z,r1tvf15w8,0.3419591459777741,0.5242579591398109,0.13360785549855372
0.1319003442441216,0.46997491102164657,0.0,0.38543380593966975,0.00011669292257424587,0.0,1992-07-09T23:38:28Z,r1tvf15w8,0.3903426431353339,0.47596045325665515,0.1335802106854368
0.22721214298544995,0.40339141368780307,0.6751852500145866,0.3509322795042213,0.005388898868331237,0.0007185198491108317,1992-07-25T23:38:16Z,r1tvf15w8,0.3553502340680275,0.40846978647134985,0.23007256074318058
0.1135165412217749,0.44728105490402004,0.0,0.42590291148841825,0.00017503938386136881,0.00011669292257424587,1992-08-10T23:38:03Z,r1tvf15w8,0.431517627247645,0.4531776006190907,0.11501303982682878
0.19814116582459845,0.4234062287911922,0.2262675768714627,0.36561194480054293,0.0,7.540909433677702e-05,1992-08-26T23:37:47Z,r1tvf15w8,0.37033978177328664,0.4288814208669354,0.20070338826544112
0.1436780733622407,0.3834507207312785,0.004259291673959997,0.4321434431032462,0.005742411812961444,0.022032110629321457,1992-09-11T23:37:34Z,r1tvf15w8,0.43797876041137906,0.388628530699726,0.14561818644661198
,,1.0,,,,1992-09-27T23:37:15Z,r1tvf15w8,,,
0.2507512832477835,0.398551429904673,0.12474473423186883,0.29451503233117793,0.03033131124591694,0.01513232451169922,1992-11-14T23:36:02Z,r1tvf15w8,0.29785973989297637,0.40307764362903314,0.2535989807203744
0.19139578123998208,0.48271847150092967,0.08997024330474357,0.2656228761941399,0.015131114958004744,0.033211515034942615,1992-11-30T23:36:33Z,r1tvf15w8,0.2689922106824564,0.48884158867170674,0.19382357065288952
0.11636093120952214,0.38852616838788734,0.0,0.43817900694322887,0.03489118384969952,0.009043701499504056,1993-01-01T23:36:53Z,r1tvf15w8,0.4442187664314049,0.39388152447465086,0.11796482374474065
0.09967792753369509,0.360715911079993,0.0,0.47745842814633294,0.03413267985296692,0.014644961783067857,1993-01-17T23:37:05Z,r1tvf15w8,0.4842651109765032,0.36585830391207624,0.10109894347538588
0.10663152345809174,0.38380015228723713,0.0038508664449501406,0.48347273472734725,0.006384349557781292,0.006267205529198149,1993-02-02T23:37:16Z,r1tvf15w8,0.49014672041500557,0.38909823124660314,0.10810349325141182
0.12156076783943055,0.41376976486376105,0.0,0.4445895326448451,0.005251181515841064,0.0012252756870295817,1993-02-18T23:36:59Z,r1tvf15w8,0.45076142757312043,0.4195138126330466,0.12324830259096231
0.17543577981651376,0.39175458715596334,0.9491218857576288,0.1890940366972477,0.033256880733944956,0.2018348623853211,1993-03-06T23:37:32Z,r1tvf15w8,0.19125026153494304,0.3962217347501479,0.17743626059564307
0.16096815613764767,0.3933975346687211,0.3183966392438299,0.36811076870398907,0.013781886663242595,0.05153227187125492,1993-03-22T23:37:33Z,r1tvf15w8,0.37298287674595954,0.3986043241878077,0.16309864053173515
0.15979462045626935,0.4318764221949939,0.0,0.39043118034891183,0.0037341735223758677,0.00017503938386136881,1993-04-07T23:37:15Z,r1tvf15w8,0.3959922833202111,0.43802785009211104,0.16207065368144072
0.17704825252348447,0.43706342260341907,0.0,0.36835754711476754,0.0030923624482175156,0.0006418110741583523,1993-04-23T23:37:49Z,r1tvf15w8,0.37353031301910117,0.44320101035798704,0.17953450310053584
0.15876422194993872,0.4559513390512865,0.0,0.36745142657097846,0.0024505513740591634,0.001692047377326565,1993-05-09T23:37:53Z,r1tvf15w8,0.3725733275301818,0.46230683921257304,0.16097723450585946
0.1706879047785752,0.4603249897893693,0.0,0.35197911196685927,0.0019254332224750569,0.0012252756870295817,1993-05-25T23:37:57Z,r1tvf15w8,0.3569409780652198,0.46681421282394264,0.17309410020133298
0.18859745260663507,0.45292135663507105,0.21208938677869182,0.3412322274881517,0.003406398104265403,0.0001481042654028436,1993-06-26T23:37:52Z,r1tvf15w8,0.3459872378851569,0.45923273518122626,0.19122552456394862
0.15624852420306967,0.45828925619834704,0.011610945796137417,0.35512809917355376,0.01103896103896104,0.0060212514757969305,1993-07-28T23:37:47Z,r1tvf15w8,0.3599895032758057,0.4645628495166044,0.15838743469283187
0.15393255149075208,0.2926156718595017,0.0,0.3720071182682771,0.0691989030865278,0.10093937802672268,1993-10-16T23:37:36Z,r1tvf15w8,0.3771455036794423,0.2966574550016104,0.15605876020569687
0.14180232218915922,0.4550166287414668,0.0,0.37608611937685976,0.007293307660890367,0.006593150125444892,1993-11-17T23:37:19Z,r1tvf15w8,0.3811919853998656,0.4611940807262493,0.14372747608754982
0.2833386955250073,0.4289880081895291,0.6010268977186534,0.2757765428487862,0.0,0.0,1993-12-19T23:36:46Z,r1tvf15w8,0.2790968897308578,0.43415301961770997,0.28675009065143225
,,1.0,,,,1994-01-04T23:36:34Z,r1tvf15w8,,,
0.121898593850283,0.5245790302818134,0.0,0.33789427621214774,0.002625590757920532,5.8346461287122933e-05,1994-02-05T23:36:35Z,r1tvf15w8,0.3423374733372794,0.5314770697081725,0.12350151973534033
0.13602485559250832,0.516824202112142,0.0,0.3320234552774374,0.0024505513740591634,0.0,1994-02-21T23:36:20Z,r1tvf15w8,0.336297145444764,0.5234765830680521,0.13777572011312472
0.16553357838847074,0.5160995390629559,0.0,0.30393721920765504,0.0015753544547523193,0.0,1994-03-25T23:35:51Z,r1tvf15w8,0.30790132278542837,0.5228307713701412,0.1676925513896781
0.2099277502041842,0.4719915813281397,0.07129937569286426,0.29823082239115406,0.0019476031915561978,0.004649117295972859,1994-04-10T23:35:33Z,r1tvf15w8,0.3022633581489021,0.47837362766996744,0.21276629369360148
0.1867541863585974,0.4984923274403407,0.0,0.3003028181340801,0.0011669292257424587,5.8346461287122933e-05,1994-04-26T23:35:17Z,r1tvf15w8,0.30433267485859217,0.5051817507042815,0.18926029875009664
0.19148277875072972,0.49003502626970225,0.0005251181515840697,0.303302393461763,0.0014010507880910684,0.0,1994-05-12T23:34:58Z,r1tvf15w8,0.30754593769620914,0.49689117167188357,0.1941618398438161
0.21090735830294996,0.4486219754723235,0.29587490518700044,0.2611683791846205,0.027427908518395758,0.0393602916804773,1994-05-28T23:34:18Z,r1tvf15w8,0.26471816944834714,0.4547196275908433,0.21377400276193664
0.23203592814371257,0.4838408032420009,0.035357955539996544,0.24833726486421098,0.007379181031875643,0.015968063872255488,1994-06-13T23:33:58Z,r1tvf15w8,0.2515409181632932,0.49008254946717744,0.23502928746539828
0.18443958223933718,0.4650813933134955,0.0,0.33616313670575887,0.0009335433805939669,0.0012252756870295817,1994-06-29T23:33:59Z,r1tvf15w8,0.34030925034166043,0.47081753775073937,0.18671439283997673
0.27570066605720256,0.42902050411388276,0.5532411459244997,0.22020112315528276,0.015280135823429542,0.04753820033955857,1994-07-15T23:33:32Z,r1tvf15w8,0.2231197760789916,0.434706950807345,0.2793549369506752
0.2930601182654402,0.4015932982917214,0.6447867436839956,0.1688649802890933,0.030059132720105124,0.096419185282523,1994-07-31T23:33:05Z,r1tvf15w8,0.17082116854870522,0.40624548901778057,0.29645502443088606
0.3162446043165468,0.36057664637520753,0.47283972227084425,0.16799446596568898,0.054122855561704486,0.08998339789706696,1994-08-16T23:32:42Z,r1tvf15w8,0.17019736972041763,0.3653048714604888,0.3203915053603221
0.2693125370856998,0.4795922692209884,0.31168679619581074,0.23600576417733324,0.0013562770195812495,0.0011867423921335934,1994-09-01T23:32:19Z,r1tvf15w8,0.23901215398883033,0.48570161708748955,0.2727432095119653
,,1.0,,,,1994-09-17T23:31:30Z,r1tvf15w8,,,
,,1.0,,,,1994-10-03T23:31:02Z,r1tvf15w8,,,
0.17241671042651263,0.5394188692455804,0.0,0.2748964350312154,0.00023338584514849173,0.00023338584514849173,1994-10-19T23:30:55Z,r1tvf15w8,0.2784627609758834,0.5464169356563563,0.17465353167746325
,,1.0,,,,1994-11-11T23:35:53Z,r1tvf15w8,,,
,,1.0,,,,1994-11-27T23:35:22Z,r1tvf15w8,,,
0.28981995133819954,0.5719124087591241,0.8800980220549623,0.12921654501216542,0.0,0.0,1994-12-06T23:29:19Z,r1tvf15w8,0.13039677862895302,0.5771361225692399,0.29246709880180716
0.1864391154676469,0.5512626174222534,0.0,0.249542563743509,0.0,0.0,1994-12-22T23:28:49Z,r1tvf15w8,0.2527667818335049,0.5583852135708536,0.18884800459564147
,,1.0,,,,1994-12-29T23:34:22Z,r1tvf15w8,,,
0.1986230235136239,0.5213705583756345,0.0,0.2675331116167805,0.0,0.0,1995-01-07T23:27:52Z,r1tvf15w8,0.27091228356263614,0.5279559143101241,0.2011318021272397
,,1.0,,,,1995-01-30T23:33:10Z,r1tvf15w8,,,
0.21359297508606107,0.5363650154618124,0.0,0.23745201003559135,0.0,0.0,1995-02-08T23:27:01Z,r1tvf15w8,0.2404796486720612,0.5432039529120345,0.2163163984159043
0.20498628858159754,0.5338047727405334,0.0,0.24862477390746254,0.0,0.0,1995-02-24T23:25:58Z,r1tvf15w8,0.25179338333140305,0.5406078712687582,0.2075987453998388
,,1.0,,,,1995-03-03T23:31:53Z,r1tvf15w8,,,
0.22440690822101642,0.5150778925258184,0.0,0.2477507439173814,0.0,0.0,1995-03-12T23:25:44Z,r1tvf15w8,0.25095403549478934,0.5217375886734401,0.22730837583177063
,,1.0,,,,1995-03-19T23:31:13Z,r1tvf15w8,,,
0.3873322871714398,0.42472538250294234,0.7025497403582472,0.17567281286779127,0.0,0.0,1995-03-28T23:25:04Z,r1tvf15w8,0.1778550079933273,0.4300012908478885,0.3921437011587843
,,1.0,,,,1995-04-04T23:30:58Z,r1tvf15w8,,,
0.21169204737732658,0.5149396114125679,0.0,0.26047785751794156,0.0,0.0,1995-04-13T23:24:25Z,r1tvf15w8,0.26387939049785225,0.5216641141690512,0.21445649533309646
,,1.0,,,,1995-04-20T23:29:54Z,r1tvf15w8,,,
,,1.0,,,,1995-04-29T23:23:20Z,r1tvf15w8,,,
,,1.0,,,,1995-05-06T23:29:11Z,r1tvf15w8,,,
0.26088699080157685,0.4418068331143234,0.9111966859209989,0.2835939553219448,0.0,0.0,1995-05-15T23:22:36Z,r1tvf15w8,0.2875367223358403,0.44794921159393264,0.26451406607022704
,,1.0,,,,1995-05-22T23:28:51Z,r1tvf15w8,,,
0.14634167687729738,0.45981679211155846,0.0,0.38041425987513855,0.0,0.0005251181515841065,1995-05-31T23:21:51Z,r1tvf15w8,0.38538922303271145,0.4658301618541627,0.14825549696154175
0.13770263424518744,0.407693346842283,0.30894451251531596,0.39091016548463353,0.007429922323539345,0.044072948328267476,1995-06-16T23:21:07Z,r1tvf15w8,0.39599993138211115,0.41300163472170864,0.13949556324437343
,,1.0,,,,1995-07-09T23:26:15Z,r1tvf15w8,,,
0.09505630433514208,0.3456508547756578,0.0,0.5150026255907579,0.004317638135247097,0.026897718653363673,1995-07-18T23:20:04Z,r1tvf15w8,0.5220482649360677,0.3503796292345332,0.09635674904078832
0.5347786189493003,0.11787030664525502,0.23700332574829341,0.25627437485661847,0.016746960311998165,0.07142310927582779,1995-08-03T23:19:22Z,r1tvf15w8,0.25709391020775874,0.11824724204193515,0.5364887781624801
,,1.0,,,,1995-08-10T23:24:50Z,r1tvf15w8,,,
0.2708281829419036,0.1925185414091471,0.8111908512748702,0.3860352286773795,0.059332509270704575,0.08003708281829419,1995-08-19T23:18:14Z,r1tvf15w8,0.39114753396874835,0.19506808477933296,0.27441478916291984
0.14004551023980397,0.2876468872162903,0.0,0.41138806231402064,0.07293307660890366,0.07590874613454694,1995-09-04T23:17:28Z,r1tvf15w8,0.41730957882184366,0.29178727423066847,0.1420613242040373
,,1.0,,,,1995-09-20T23:16:40Z,r1tvf15w8,,,
0.10284380652313438,0.43100472606336426,0.0,0.4461928934010152,0.0032674018320788846,0.003442441215940253,1995-11-07T23:14:53Z,r1tvf15w8,0.45222477067290767,0.43683128146052363,0.10423410481854957
0.15029511465603193,0.44934928547690256,0.12217748993523547,0.3773060817547358,0.0027916251246261218,0.006779661016949152,1995-11-23T23:15:08Z,r1tvf15w8,0.3825114826303673,0.4555486108448047,0.15236862038325263
0.13948946846373766,0.5058124744734233,0.0,0.3382449384444833,0.001750393838613688,0.00046677169029698347,1995-12-25T23:17:15Z,r1tvf15w8,0.34314072853602795,0.5131336533566755,0.14150845257838596
0.1333584223116868,0.4990326156718595,0.0,0.3516056946146216,0.002042126145049303,5.8346461287122933e-05,1996-01-10T23:18:23Z,r1tvf15w8,0.35657349751397427,0.5060833992995919,0.13524263058009733
0.19082116653079376,0.504929222559846,0.21273119785285022,0.2843244645371674,0.0,0.005854887719558289,1996-01-26T23:19:31Z,r1tvf15w8,0.28840631475758843,0.5121781431258547,0.19356065439699846
0.15883832195577338,0.5097356905303694,0.0,0.31650388003967556,0.0006418110741583523,0.00011669292257424587,1996-02-11T23:20:37Z,r1tvf15w8,0.32105462215861774,0.5170647497385341,0.1611221241061155
0.2881388405075889,0.5105150534958945,0.7655055720870529,0.1827121174421498,0.002239363025628266,0.004478726051256532,1996-03-14T23:22:45Z,r1tvf15w8,0.1849306365261268,0.516713807058021,0.29163746733896745
,,1.0,,,,1996-03-30T23:23:22Z,r1tvf15w8,,,
0.27327654396105877,0.4062275631274719,0.8082151817492269,0.30684210526315786,0.0,0.0,1996-04-15T23:24:46Z,r1tvf15w8,0.3110896573846742,0.4118508876907703,0.27705945492455564
0.1608069315596009,0.49132446467121765,0.0,0.334395238928759,0.0,0.0,1996-05-01T23:25:43Z,r1tvf15w8,0.33896220032079344,0.49803466744893565,0.163003132230271
,,1.0,,,,1996-05-17T23:26:39Z,r1tvf15w8,,,
